Rk,Tm,Year,Date,Time,LTime,Opp,Week,Game,Result,Total Yardage,O Plays,Y/P,D Plays,DY/P,TO
1856,TEN,2014,10/26/2014,1:03,12:03,HOU,8,8,L 16-30,326,56,5.8214,80,5.0625,2
1857,SDG,2016,10/30/2016,4:05,2:05,DEN,8,8,L 19-27,369,77,4.7922,64,5.0625,3
1858,CHI,2016,11/20/2016,1:00,1:00,NYG,11,10,L 16-22,315,59,5.339,65,5.0615,1
1859,SEA,2013,9/8/2013,1:04,1:04,CAR,1,1,W 12-7,370,61,6.0656,50,5.06,1
1860,CAR,2016,11/6/2016,4:05,1:05,LAR,9,8,W 13-10,244,62,3.9355,67,5.0597,
1861,MIA,2015,9/13/2015,1:02,1:02,WAS,1,1,W 17-10,256,55,4.6545,69,5.058,1
1862,NYG,2012,11/4/2012,4:26,4:26,PIT,9,9,L 20-24,182,48,3.7917,69,5.058,1
1863,TEN,2017,11/16/2017,8:25,8:25,PIT,11,10,L 17-40,316,60,5.2667,69,5.058,4
1864,CIN,2013,9/16/2013,8:41,8:41,PIT,2,2,W 20-10,407,79,5.1519,55,5.0545,
1865,CIN,2016,9/18/2016,1:02,1:02,PIT,2,2,L 16-24,412,73,5.6438,74,5.0541,2
1866,TEN,2014,10/12/2014,1:02,12:02,JAX,6,6,W 16-14,290,55,5.2727,75,5.0533,
1867,TEN,2013,12/29/2013,1:02,12:02,HOU,17,16,W 16-10,311,61,5.0984,57,5.0526,1
1868,JAX,2016,10/16/2016,1:02,12:02,CHI,6,5,W 17-16,317,55,5.7636,77,5.0519,2
1869,ARI,2014,11/23/2014,4:06,1:06,SEA,12,11,L 3-19,204,49,4.1633,58,5.0517,1
1870,DAL,2012,10/28/2012,4:25,3:25,NYG,8,7,L 24-29,434,83,5.2289,58,5.0517,6
1871,PHI,2013,9/19/2013,8:29,8:29,KAN,3,3,L 16-26,431,63,6.8413,78,5.0513,5
1872,MIN,2016,11/24/2016,12:30,12:30,DET,12,11,L 13-16,306,53,5.7736,61,5.0492,1
1873,LAC,2017,10/29/2017,1:00,1:00,NWE,8,8,L 13-21,349,52,6.7115,82,5.0488,1
1874,DET,2014,9/14/2014,1:04,1:04,CAR,2,2,L 7-24,323,70,4.6143,62,5.0484,3
1875,OAK,2014,11/20/2014,8:26,8:26,KAN,12,11,W 24-20,351,66,5.3182,62,5.0484,1
1876,CLE,2014,11/16/2014,1:03,1:03,HOU,11,10,L 7-23,375,76,4.9342,84,5.0476,2
1877,MIN,2014,9/7/2014,1:00,12:00,STL,1,1,W 34-6,355,57,6.2281,63,5.0476,
1878,CIN,2012,10/14/2012,1:02,1:02,CLE,6,6,L 24-34,438,68,6.4412,65,5.0462,4
1879,DAL,2016,11/6/2016,1:00,1:00,CLE,9,8,W 35-10,423,70,6.0429,44,5.0455,
1880,NOR,2013,12/22/2013,1:04,1:04,CAR,16,15,L 13-17,365,81,4.5062,44,5.0455,2
1881,PHI,2012,10/7/2012,1:02,1:02,PIT,5,5,L 14-16,246,56,4.3929,68,5.0441,2
1882,SFO,2017,11/5/2017,4:05,1:05,ARI,9,9,L 10-20,329,73,4.5068,73,5.0411,2
1883,LAC,2017,11/23/2017,4:30,3:30,DAL,12,11,W 28-6,515,66,7.803,49,5.0408,
1884,WAS,2016,12/11/2016,1:00,1:00,PHI,14,13,W 27-22,334,46,7.2609,76,5.0395,1
1885,DEN,2014,11/2/2014,4:25,4:25,NWE,9,8,L 21-43,472,75,6.2933,79,5.038,2
1886,IND,2016,12/18/2016,1:00,3:00,MIN,15,14,W 34-6,411,68,6.0441,56,5.0357,
1887,IND,2014,10/5/2014,1:03,1:03,BAL,5,5,W 20-13,432,80,5.4,57,5.0351,4
1888,WAS,2014,12/14/2014,1:02,1:02,NYG,15,14,L 13-24,372,68,5.4706,57,5.0351,1
1889,GNB,2016,11/28/2016,8:30,8:30,PHI,12,11,W 27-13,387,67,5.7761,58,5.0345,
1890,NYJ,2015,12/13/2015,1:02,1:02,TEN,14,13,W 30-8,439,71,6.1831,58,5.0345,
1891,TEN,2012,9/30/2012,1:03,12:03,HOU,4,4,L 14-38,325,60,5.4167,59,5.0339,3
1892,NWE,2014,12/21/2014,1:02,1:02,NYJ,16,15,W 17-16,231,63,3.6667,61,5.0328,1
1893,NYJ,2013,11/24/2013,1:02,1:02,BAL,12,11,L 3-19,220,55,4,62,5.0323,3
1894,TEN,2014,11/9/2014,1:03,1:03,BAL,10,9,L 7-21,210,54,3.8889,62,5.0323,2
1895,IND,2012,9/16/2012,1:03,1:03,MIN,2,2,W 23-20,278,63,4.4127,65,5.0308,
1896,OAK,2014,9/14/2014,4:25,1:25,HOU,2,2,L 14-30,364,59,6.1695,65,5.0308,4
1897,DET,2016,11/6/2016,1:00,3:00,MIN,9,9,W 22-16,311,62,5.0161,67,5.0299,1
1898,STL,2014,10/5/2014,1:02,1:02,PHI,5,4,L 28-34,466,76,6.1316,70,5.0286,3
1899,PIT,2013,11/24/2013,1:03,1:03,CLE,12,11,W 27-11,302,68,4.4412,73,5.0274,
1900,TAM,2012,12/9/2012,1:03,1:03,PHI,14,13,L 21-23,314,68,4.6176,73,5.0274,
1901,SDG,2012,12/16/2012,4:05,1:05,CAR,15,14,L 7-31,164,45,3.6444,74,5.027,2
1902,DEN,2015,12/20/2015,4:25,4:25,PIT,15,14,L 27-34,385,71,5.4225,75,5.0267,2
1903,SEA,2014,9/14/2014,4:05,1:05,SDG,2,2,L 21-30,288,40,7.2,75,5.0267,1
1904,SEA,2016,12/4/2016,8:30,5:30,CAR,13,12,W 40-7,534,71,7.5211,54,5.0185,1
1905,LAR,2016,12/11/2016,4:25,1:25,ATL,14,13,L 14-42,312,67,4.6567,57,5.0175,5
1906,BAL,2017,12/23/2017,4:30,4:30,IND,16,15,W 23-16,323,71,4.5493,59,5.0169,
1907,TAM,2013,9/29/2013,1:03,1:03,ARI,4,4,L 10-13,253,76,3.3289,59,5.0169,3
1908,GNB,2017,9/24/2017,4:25,3:25,CIN,3,3,W 27-24,344,65,5.2923,60,5.0167,1
1909,DEN,2012,12/2/2012,4:05,2:05,TAM,13,12,W 31-23,333,67,4.9701,61,5.0164,1
1910,LAR,2016,9/18/2016,4:08,1:08,SEA,2,2,W 9-3,283,58,4.8793,61,5.0164,
1911,MIN,2016,11/6/2016,1:00,3:00,DET,9,8,L 16-22,337,67,5.0299,62,5.0161,
1912,NYG,2013,11/24/2013,4:25,4:25,DAL,12,11,L 21-24,356,62,5.7419,62,5.0161,1
1913,PIT,2013,11/28/2013,8:31,8:31,BAL,13,12,L 20-22,329,62,5.3065,62,5.0161,
1914,OAK,2014,12/21/2014,4:25,1:25,BUF,16,15,W 26-24,347,71,4.8873,64,5.0156,
1915,GNB,2015,9/28/2015,8:30,7:30,KAN,3,3,W 38-28,448,68,6.5882,65,5.0154,
1916,ATL,2012,9/17/2012,8:41,8:41,DEN,2,2,W 27-21,275,65,4.2308,67,5.0149,
1917,SFO,2013,9/22/2013,4:25,1:25,IND,3,3,L 7-27,254,53,4.7925,67,5.0149,2
1918,ARI,2014,9/14/2014,1:04,1:04,NYG,2,2,W 25-14,266,61,4.3607,68,5.0147,
1919,IND,2017,9/24/2017,1:00,1:00,CLE,3,3,W 31-28,335,63,5.3175,69,5.0145,1
1920,IND,2016,11/20/2016,1:00,1:00,TEN,11,10,W 24-17,327,58,5.6379,70,5.0143,1
1921,GNB,2017,10/15/2017,1:00,3:00,MIN,6,6,L 10-23,227,65,3.4923,70,5.0143,3
1922,CAR,2017,12/10/2017,1:00,1:00,MIN,14,13,W 31-24,345,63,5.4762,71,5.0141,1
1923,KAN,2017,9/7/2017,8:30,8:30,NWE,1,1,W 42-27,537,65,8.2615,74,5.0135,1
1924,ARI,2016,12/24/2016,4:25,1:25,SEA,16,15,W 34-31,370,57,6.4912,78,5.0128,1
1925,CHI,2016,10/20/2016,8:26,7:26,GNB,7,7,L 10-26,189,45,4.2,81,5.0123,2
1926,MIA,2015,11/15/2015,1:05,1:05,PHI,10,9,W 20-19,289,66,4.3788,87,5.0115,
1927,ATL,2012,9/23/2012,4:05,1:05,SDG,3,3,W 27-3,384,68,5.6471,56,5,1
1928,BUF,2016,10/16/2016,1:02,1:02,SFO,6,6,W 45-16,492,74,6.6486,60,5,2
1929,CAR,2012,10/7/2012,4:04,4:04,SEA,5,5,L 12-16,190,52,3.6538,62,5,2
1930,CAR,2014,10/30/2014,8:30,8:30,NOR,9,9,L 10-28,231,54,4.2778,75,5,2
1931,CHI,2015,11/26/2015,8:30,7:30,GNB,12,11,W 17-13,290,63,4.6032,73,5,
1932,IND,2013,12/29/2013,1:02,1:02,JAX,17,16,W 30-10,379,70,5.4143,70,5,
1933,DAL,2012,9/16/2012,4:06,1:06,SEA,2,2,L 7-27,296,57,5.193,63,5,2
1934,MIA,2013,10/31/2013,8:29,8:29,CIN,9,8,W 22-20,345,61,5.6557,93,5,1
1935,MIA,2015,12/6/2015,1:03,1:03,BAL,13,12,W 15-13,219,46,4.7609,75,5,1
1936,MIA,2016,12/17/2016,8:25,8:25,NYJ,15,14,W 34-13,303,46,6.587,72,5,1
1937,PHI,2012,9/16/2012,1:03,1:03,BAL,2,2,W 24-23,486,75,6.48,65,5,4
1938,BAL,2016,10/9/2016,1:03,1:03,WAS,5,5,L 10-16,306,69,4.4348,62,5,1
1939,SEA,2017,9/10/2017,4:25,3:25,GNB,1,1,L 9-17,225,48,4.6875,74,5,1
1940,TAM,2016,1/1/2017,1:00,1:00,CAR,17,16,W 17-16,300,63,4.7619,67,5,2
1941,TAM,2017,9/17/2017,1:00,1:00,CHI,2,1,W 29-7,311,67,4.6418,62,5,1
1942,DEN,2012,10/7/2012,4:25,4:25,NWE,5,5,L 21-31,394,66,5.9697,89,4.9888,3
1943,PIT,2015,9/20/2015,1:02,1:02,SFO,2,2,W 43-18,453,52,8.7115,82,4.9878,
1944,SFO,2016,12/11/2016,4:05,1:05,NYJ,14,13,L 17-23,364,55,6.6182,81,4.9877,
1945,NYJ,2015,11/22/2015,1:03,12:03,HOU,11,10,L 17-24,267,63,4.2381,73,4.9863,2
1946,ARI,2012,11/18/2012,1:03,1:03,ATL,11,10,L 19-23,178,56,3.1786,71,4.9859,1
1947,GNB,2016,9/18/2016,8:32,7:32,MIN,2,2,L 14-17,263,64,4.1094,57,4.9825,3
1948,BUF,2016,12/18/2016,1:00,1:00,CLE,15,14,W 33-13,451,66,6.8333,54,4.9815,
1949,DAL,2012,9/5/2012,8:41,8:41,NYG,1,1,W 24-17,433,57,7.5965,54,4.9815,1
1950,WAS,2016,10/16/2016,1:03,1:03,PHI,6,6,W 27-20,493,67,7.3582,48,4.9792,1
1951,CIN,2014,9/7/2014,1:02,1:02,BAL,1,1,W 23-16,380,64,5.9375,85,4.9765,
1952,TAM,2015,12/13/2015,1:02,1:02,NOR,14,13,L 17-24,291,52,5.5962,78,4.9744,
1953,TAM,2013,9/22/2013,1:02,1:02,NWE,3,3,L 3-23,323,66,4.8939,72,4.9722,1
1954,BAL,2012,10/7/2012,1:02,12:02,KAN,5,5,W 9-6,298,55,5.4182,68,4.9706,2
1955,BAL,2015,11/30/2015,8:30,8:30,CLE,12,11,W 33-27,336,57,5.8947,68,4.9706,2
1956,BUF,2014,12/14/2014,1:02,1:02,GNB,15,14,W 21-13,253,63,4.0159,67,4.9701,1
1957,SEA,2012,12/16/2012,4:05,4:05,BUF,15,14,W 50-17,466,57,8.1754,67,4.9701,
1958,TAM,2012,12/2/2012,4:05,2:05,DEN,13,12,L 23-31,306,61,5.0164,67,4.9701,1
1959,NWE,2012,12/10/2012,8:40,8:40,HOU,14,13,W 42-14,419,70,5.9857,65,4.9692,1
1960,PIT,2014,9/11/2014,8:28,8:28,BAL,2,2,L 6-26,301,57,5.2807,65,4.9692,3
1961,ATL,2015,11/8/2015,4:05,1:05,SFO,9,9,L 16-17,302,61,4.9508,64,4.9688,
1962,SEA,2013,12/8/2013,4:26,1:26,SFO,14,13,L 17-19,264,50,5.28,64,4.9688,1
1963,SFO,2017,11/26/2017,4:05,1:05,SEA,12,11,L 13-24,280,67,4.1791,64,4.9688,1
1964,DET,2015,12/3/2015,8:26,8:26,GNB,13,12,L 23-27,306,63,4.8571,63,4.9683,1
1965,PIT,2012,12/2/2012,4:25,4:25,BAL,13,12,W 23-20,366,65,5.6308,58,4.9655,3
1966,TAM,2014,11/30/2014,1:02,1:02,CIN,13,12,L 13-14,263,55,4.7818,58,4.9655,1
1967,PHI,2015,12/6/2015,4:25,4:25,NWE,13,12,W 35-28,248,58,4.2759,86,4.9651,1
1968,ATL,2013,12/29/2013,1:05,1:05,CAR,17,16,L 20-21,307,69,4.4493,57,4.9649,1
1969,NOR,2012,11/29/2012,8:29,8:29,ATL,13,12,L 13-23,436,74,5.8919,57,4.9649,5
1970,MIA,2015,12/27/2015,1:02,1:02,IND,16,15,L 12-18,361,69,5.2319,54,4.963,1
1971,ARI,2012,9/16/2012,1:02,1:02,NWE,2,2,W 20-18,242,61,3.9672,78,4.9615,2
1972,JAX,2016,12/18/2016,1:00,12:00,HOU,15,14,L 20-21,150,50,3,78,4.9615,1
1973,GNB,2015,12/20/2015,4:05,1:05,OAK,15,14,W 30-20,293,69,4.2464,75,4.96,2
1974,PIT,2016,10/2/2016,8:30,8:30,KAN,4,4,W 43-14,436,55,7.9273,72,4.9583,
1975,WAS,2014,11/2/2014,1:03,12:03,MIN,9,9,L 26-29,347,62,5.5968,71,4.9577,1
1976,MIA,2017,10/1/2017,9:30,2:30,NOR,4,3,L 0-20,186,47,3.9574,70,4.9571,1
1977,CAR,2014,12/21/2014,1:04,1:04,CLE,16,15,W 17-13,404,77,5.2468,46,4.9565,2
1978,CLE,2017,9/17/2017,1:00,1:00,BAL,2,2,L 10-24,386,66,5.8485,68,4.9559,5
1979,MIA,2012,9/9/2012,1:03,12:03,HOU,1,1,L 10-30,275,58,4.7414,68,4.9559,4
1980,KAN,2014,9/21/2014,4:25,4:25,MIA,3,3,W 34-15,342,71,4.8169,67,4.9552,2
1981,PIT,2014,11/2/2014,8:30,8:30,BAL,9,9,W 43-23,376,65,5.7846,67,4.9552,1
1982,WAS,2015,11/29/2015,1:03,1:03,NYG,12,11,W 20-14,407,66,6.1667,67,4.9552,
1983,PIT,2014,12/21/2014,1:02,1:02,KAN,16,15,W 20-12,282,52,5.4231,66,4.9545,
1984,NYJ,2013,9/29/2013,4:05,3:05,TEN,4,4,L 13-38,330,62,5.3226,65,4.9538,4
1985,MIA,2014,9/28/2014,1:06,6:06,OAK,4,4,W 38-14,435,66,6.5909,64,4.9531,3
1986,ATL,2017,12/3/2017,1:00,1:00,MIN,13,12,L 9-14,275,51,5.3922,63,4.9524,
1987,CIN,2017,11/12/2017,1:00,12:00,TEN,10,9,L 20-24,308,50,6.16,84,4.9524,2
1988,MIA,2017,12/31/2017,4:25,1:00,BUF,17,16,L 16-22,356,67,5.3134,63,4.9524,1
1989,JAX,2012,9/16/2012,1:03,1:03,HOU,2,2,L 7-27,117,38,3.0789,83,4.9518,1
1990,PHI,2016,11/6/2016,1:00,1:00,NYG,9,8,L 23-28,443,74,5.9865,61,4.9508,2
1991,SFO,2015,11/8/2015,4:05,1:05,ATL,9,9,W 17-16,318,64,4.9688,61,4.9508,2
1992,CAR,2013,12/15/2013,4:05,4:05,NYJ,15,14,W 30-20,392,62,6.3226,60,4.95,
1993,ARI,2012,12/23/2012,4:25,2:25,CHI,16,15,L 13-28,248,72,3.4444,60,4.95,3
1994,MIN,2014,9/14/2014,1:05,12:05,NWE,2,2,L 7-30,217,61,3.5574,59,4.9492,4
1995,GNB,2012,12/9/2012,8:30,7:30,DET,14,13,W 27-20,288,52,5.5385,78,4.9487,1
1996,CHI,2015,10/11/2015,1:02,12:02,KAN,5,5,W 18-17,328,73,4.4932,58,4.9483,1
1997,STL,2013,10/20/2013,1:03,1:03,CAR,7,7,L 15-30,317,59,5.3729,57,4.9474,3
1998,OAK,2015,10/4/2015,1:02,12:02,CHI,4,4,L 20-22,243,57,4.2632,75,4.9467,2
1999,BAL,2015,12/20/2015,1:02,1:02,KAN,15,14,L 14-34,366,67,5.4627,56,4.9464,3
2000,ATL,2016,12/18/2016,4:05,4:05,SFO,15,14,W 41-13,550,66,8.3333,55,4.9455,1
2001,MIA,2016,10/23/2016,1:02,1:02,BUF,7,7,W 28-25,454,68,6.6765,54,4.9444,
2002,ARI,2014,11/16/2014,4:25,2:25,DET,11,10,W 14-6,352,58,6.069,53,4.9434,2
2003,SFO,2012,12/30/2012,4:25,1:25,ARI,17,16,W 27-13,407,67,6.0746,53,4.9434,
2004,BAL,2017,11/5/2017,1:00,12:00,TEN,9,9,L 20-23,341,77,4.4286,52,4.9423,2
2005,KAN,2016,11/13/2016,1:00,1:00,CAR,10,9,W 20-17,256,61,4.1967,69,4.942,1
2006,CLE,2014,10/19/2014,1:02,1:02,JAX,7,6,L 6-24,266,74,3.5946,68,4.9412,3
2007,LAC,2017,9/17/2017,4:05,1:05,MIA,2,2,L 17-19,367,54,6.7963,68,4.9412,
2008,GNB,2014,10/19/2014,1:02,12:02,CAR,7,7,W 38-17,363,56,6.4821,67,4.9403,
2009,GNB,2015,1/3/2016,8:30,7:30,MIN,17,16,L 13-20,350,75,4.6667,49,4.9388,2
2010,PIT,2017,9/24/2017,1:00,12:00,CHI,3,3,L 17-23,282,59,4.7797,62,4.9355,2
2011,DEN,2015,11/29/2015,8:30,6:30,NWE,12,11,W 30-24,433,77,5.6234,61,4.9344,1
2012,TEN,2016,9/11/2016,1:05,12:05,MIN,1,1,L 16-25,316,65,4.8615,61,4.9344,3
2013,HOU,2012,9/23/2012,4:25,2:25,DEN,3,3,W 31-25,436,65,6.7077,76,4.9342,2
2014,HOU,2014,11/16/2014,1:03,1:03,CLE,11,10,W 23-7,424,84,5.0476,76,4.9342,1
2015,SFO,2012,9/16/2012,8:30,5:30,DET,2,2,W 27-19,349,61,5.7213,60,4.9333,1
2016,CHI,2015,12/6/2015,1:02,12:02,SFO,13,12,L 20-26,364,74,4.9189,59,4.9322,1
2017,HOU,2012,10/8/2012,8:40,8:40,NYJ,5,5,W 23-17,378,63,6,58,4.931,1
2018,HOU,2013,12/5/2013,8:29,8:29,JAX,14,13,L 20-27,406,80,5.075,57,4.9298,2
2019,DEN,2017,10/15/2017,8:30,6:30,NYG,6,5,L 10-23,412,75,5.4933,54,4.9259,3
2020,CIN,2014,11/16/2014,1:02,12:02,NOR,11,10,W 27-10,405,59,6.8644,67,4.9254,
2021,DAL,2015,11/15/2015,1:05,1:05,TAM,10,9,L 6-10,216,53,4.0755,67,4.9254,1
2022,HOU,2015,9/13/2015,1:02,12:02,KAN,1,1,L 20-27,396,73,5.4247,67,4.9254,2
2023,ATL,2015,10/25/2015,1:02,12:02,TEN,7,7,W 10-7,378,69,5.4783,52,4.9231,2
2024,SDG,2014,9/28/2014,4:05,1:05,JAX,4,4,W 33-14,407,61,6.6721,65,4.9231,
2025,SEA,2016,10/23/2016,8:30,5:30,ARI,7,6,T 6-6,257,57,4.5088,90,4.9222,
2026,TAM,2017,10/1/2017,4:05,4:05,NYG,4,3,W 25-23,434,62,7,77,4.9221,
2027,PIT,2016,11/24/2016,8:30,8:30,IND,12,11,W 28-7,369,50,7.38,63,4.9206,
2028,SFO,2015,12/6/2015,1:02,12:02,CHI,13,12,W 26-20,291,59,4.9322,74,4.9189,
2029,BUF,2013,12/15/2013,1:02,1:02,JAX,15,14,W 27-20,366,72,5.0833,72,4.9167,2
2030,JAX,2012,12/23/2012,1:02,1:02,NWE,16,15,L 16-23,436,75,5.8133,71,4.9155,3
2031,CLE,2012,9/23/2012,1:02,1:02,BUF,3,3,L 14-24,240,60,4,70,4.9143,2
2032,JAX,2017,11/26/2017,4:25,2:25,ARI,12,11,L 24-27,219,58,3.7759,70,4.9143,3
2033,DAL,2017,10/29/2017,4:25,4:25,WAS,8,7,W 33-19,307,63,4.873,58,4.9138,1
2034,LAC,2017,11/12/2017,1:00,1:00,JAX,10,9,L 17-20,322,67,4.806,81,4.9136,2
2035,NWE,2016,1/1/2017,1:00,1:00,MIA,17,16,W 35-14,396,63,6.2857,57,4.9123,
2036,TAM,2014,9/7/2014,4:25,4:25,CAR,1,1,L 14-20,264,55,4.8,68,4.9118,3
2037,MIA,2012,9/23/2012,1:03,1:03,NYJ,3,3,L 20-23,381,79,4.8228,79,4.9114,2
2038,ATL,2017,9/24/2017,1:00,1:00,DET,3,3,W 30-26,428,65,6.5846,66,4.9091,3
2039,DET,2017,9/18/2017,8:30,8:30,NYG,2,2,W 24-10,257,56,4.5893,55,4.9091,1
2040,SDG,2013,12/22/2013,4:25,1:25,OAK,16,15,W 26-13,344,67,5.1343,54,4.9074,3
2041,CIN,2014,11/6/2014,8:29,8:29,CLE,10,9,L 3-24,165,63,2.619,75,4.9067,4
2042,PHI,2013,10/20/2013,1:02,1:02,DAL,7,7,L 3-17,278,75,3.7067,75,4.9067,3
2043,WAS,2015,11/22/2015,1:02,1:02,CAR,11,10,L 16-44,186,47,3.9574,75,4.9067,5
2044,CHI,2017,9/28/2017,8:25,7:25,GNB,4,4,L 14-35,308,64,4.8125,53,4.9057,4
2045,JAX,2016,9/11/2016,1:04,1:04,GNB,1,1,L 23-27,348,68,5.1176,60,4.9,1
2046,DEN,2016,9/8/2016,8:40,6:40,CAR,1,1,W 21-20,307,57,5.386,68,4.8971,3
2047,NYG,2014,11/16/2014,1:03,1:03,SFO,11,10,L 10-16,330,68,4.8529,68,4.8971,5
2048,CHI,2016,12/11/2016,1:00,1:00,DET,14,13,L 17-20,296,50,5.92,66,4.8939,
2049,NWE,2013,9/22/2013,1:02,1:02,TAM,3,3,W 23-3,358,72,4.9722,66,4.8939,1
2050,CHI,2014,11/23/2014,1:02,12:02,TAM,12,11,W 21-13,204,56,3.6429,75,4.8933,1
2051,MIN,2017,10/9/2017,8:30,7:30,CHI,5,5,W 20-17,300,67,4.4776,56,4.8929,
2052,CLE,2016,11/20/2016,1:00,1:00,PIT,11,11,L 9-24,209,62,3.371,64,4.8906,2
2053,HOU,2015,12/13/2015,8:31,7:31,NWE,14,13,L 6-27,189,52,3.6346,64,4.8906,1
2054,ARI,2015,10/11/2015,4:05,4:05,DET,5,5,W 42-17,345,45,7.6667,89,4.8876,
2055,BUF,2014,12/21/2014,4:25,1:25,OAK,16,15,L 24-26,321,64,5.0156,71,4.8873,2
2056,CLE,2014,12/14/2014,1:02,1:02,CIN,15,14,L 0-30,107,38,2.8158,71,4.8873,2
2057,KAN,2013,9/29/2013,1:02,12:02,NYG,4,4,W 31-7,390,70,5.5714,61,4.8852,3
2058,KAN,2012,9/30/2012,1:03,12:03,SDG,4,4,L 20-37,349,66,5.2879,60,4.8833,6
2059,MIA,2012,11/11/2012,1:03,1:03,TEN,10,9,L 3-37,255,56,4.5536,60,4.8833,4
2060,WAS,2016,1/1/2017,4:25,4:25,NYG,17,16,L 10-19,284,54,5.2593,68,4.8824,3
2061,KAN,2012,9/23/2012,1:02,12:02,NOR,3,3,W 27-24,510,92,5.5435,59,4.8814,3
2062,NOR,2017,9/24/2017,1:00,1:00,CAR,3,3,W 34-13,362,57,6.3509,59,4.8814,
2063,NYG,2016,9/18/2016,1:03,1:03,NOR,2,2,W 16-13,417,75,5.56,59,4.8814,3
2064,CHI,2017,12/31/2017,1:00,3:00,MIN,17,16,L 10-23,201,53,3.7925,67,4.8806,
2065,NYG,2013,12/15/2013,1:03,1:03,SEA,15,14,L 0-23,181,53,3.4151,67,4.8806,5
2066,TAM,2015,12/27/2015,1:03,1:03,CHI,16,15,L 21-26,389,55,7.0727,67,4.8806,3
2067,SEA,2016,9/18/2016,4:08,1:08,LAR,2,2,L 3-9,306,61,5.0164,58,4.8793,1
2068,TEN,2016,10/9/2016,1:02,1:02,MIA,5,5,W 30-17,398,70,5.6857,41,4.878,
2069,ATL,2014,10/5/2014,1:03,1:03,NYG,5,5,L 20-30,397,67,5.9254,65,4.8769,1
2070,NYG,2012,12/30/2012,1:04,1:04,PHI,17,16,W 42-7,397,58,6.8448,65,4.8769,
2071,CIN,2016,11/14/2016,8:30,8:30,NYG,10,9,L 20-21,264,55,4.8,72,4.875,1
2072,JAX,2013,10/6/2013,1:00,12:00,STL,5,5,L 20-34,363,59,6.1525,72,4.875,3
2073,NOR,2013,9/15/2013,4:05,4:05,TAM,2,2,W 16-14,371,70,5.3,56,4.875,2
2074,ARI,2012,9/23/2012,4:05,1:05,PHI,3,3,W 27-6,292,61,4.7869,63,4.873,
2075,WAS,2017,10/29/2017,4:25,4:25,DAL,8,7,L 19-33,285,58,4.9138,63,4.873,3
2076,KAN,2017,12/10/2017,1:00,12:00,OAK,14,13,W 26-15,408,71,5.7465,55,4.8727,1
2077,NWE,2013,10/6/2013,1:02,1:02,CIN,5,5,L 6-13,248,60,4.1333,70,4.8714,2
2078,STL,2012,11/25/2012,4:25,2:25,ARI,12,11,W 31-17,367,54,6.7963,77,4.8701,1
2079,ARI,2016,9/25/2016,1:02,1:02,BUF,3,3,L 18-33,348,77,4.5195,61,4.8689,5
2080,SDG,2012,11/25/2012,4:05,1:05,BAL,12,11,L 13-16,280,65,4.3077,91,4.8681,
2081,IND,2016,10/23/2016,1:02,12:02,TEN,7,7,W 34-26,422,65,6.4923,68,4.8676,
2082,CHI,2012,9/13/2012,8:29,7:29,GNB,2,2,L 10-23,168,57,2.9474,66,4.8636,4
2083,JAX,2015,11/19/2015,8:26,8:26,TEN,11,10,W 19-13,308,58,5.3103,65,4.8615,2
2084,MIN,2016,9/11/2016,1:05,12:05,TEN,1,1,W 25-16,301,61,4.9344,65,4.8615,
2085,HOU,2015,9/20/2015,1:02,1:02,CAR,2,2,L 17-24,300,82,3.6585,72,4.8611,1
2086,JAX,2016,11/20/2016,1:00,1:00,DET,11,10,L 19-26,285,62,4.5968,57,4.8596,3
2087,SFO,2017,12/10/2017,1:00,12:00,HOU,14,13,W 26-16,416,66,6.303,64,4.8594,1
2088,CIN,2015,11/29/2015,1:02,1:02,STL,12,11,W 31-7,376,59,6.3729,71,4.8592,1
2089,GNB,2015,12/3/2015,8:26,8:26,DET,13,12,W 27-23,313,63,4.9683,63,4.8571,1
2090,MIN,2017,9/17/2017,1:00,1:00,PIT,2,2,L 9-26,237,60,3.95,69,4.8551,1
2091,BUF,2012,12/23/2012,1:02,1:02,MIA,16,15,L 10-24,381,65,5.8615,62,4.8548,4
2092,KAN,2017,9/24/2017,4:25,1:25,LAC,3,3,W 24-10,311,51,6.098,68,4.8529,
2093,NOR,2014,11/9/2014,1:03,12:03,SFO,10,9,L 24-27,423,80,5.2875,68,4.8529,3
2094,SFO,2014,11/16/2014,1:03,1:03,NYG,11,10,W 16-10,333,68,4.8971,68,4.8529,1
2095,WAS,2012,12/30/2012,8:31,8:31,DAL,17,16,W 28-18,361,61,5.918,61,4.8525,
2096,HOU,2016,9/18/2016,1:02,12:02,KAN,2,2,W 19-12,351,69,5.087,60,4.85,2
2097,KAN,2014,11/30/2014,8:32,7:32,DEN,13,12,L 16-29,151,44,3.4318,80,4.85,3
2098,NYG,2017,9/24/2017,1:00,1:00,PHI,3,3,L 24-27,415,64,6.4844,73,4.8493,2
2099,MIN,2016,12/11/2016,1:00,1:00,JAX,14,13,W 25-16,377,63,5.9841,65,4.8462,1
2100,JAX,2016,10/23/2016,1:02,1:02,OAK,7,6,L 16-33,344,60,5.7333,71,4.8451,3
2101,NWE,2017,11/19/2017,4:25,3:25,OAK,11,10,W 33-8,421,58,7.2586,71,4.8451,
2102,STL,2012,12/9/2012,1:02,1:02,BUF,14,13,W 15-12,285,67,4.2537,58,4.8448,1
